"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id"
"617.6799999084324","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","35","53953","0.0-2.0-2.10"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","36","54955","0.0-2.0-0.11"
"null","sounds/unintel_45/U_BKBQ0511.WAV","null","audio-keyboard-response","37","56742","0.0-2.0-1.11"
"396.16500004194677","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","38","57139","0.0-2.0-2.11"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","39","58141","0.0-2.0-0.12"
"null","sounds/intel_45/I_BKBQ0413.wav","null","audio-keyboard-response","40","60533","0.0-2.0-1.12"
"371.41999998129904","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","41","60905","0.0-2.0-2.12"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","42","61907","0.0-2.0-0.13"
"null","sounds/intel_45/I_BKBQ0115.wav","null","audio-keyboard-response","43","63874","0.0-2.0-1.13"
"397.8799998294562","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","44","64273","0.0-2.0-2.13"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","45","65275","0.0-2.0-0.14"
"null","sounds/intel_45/I_BKBQ0309.wav","null","audio-keyboard-response","46","67384","0.0-2.0-1.14"
"760.6699999887496","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","47","68146","0.0-2.0-2.14"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","48","69148","0.0-2.0-0.15"
"null","sounds/unintel_45/U_BKBQ0505.WAV","null","audio-keyboard-response","49","70794","0.0-2.0-1.15"
"365.38499989546835","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","50","71161","0.0-2.0-2.15"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","51","72162","0.0-2.0-0.16"
"null","sounds/intel_45/I_BKBQ0202.wav","null","audio-keyboard-response","52","73984","0.0-2.0-1.16"
"399.68499983660877","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","53","74385","0.0-2.0-2.16"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","54","75387","0.0-2.0-0.17"
"null","sounds/unintel_45/U_BKBQ0609.WAV","null","audio-keyboard-response","55","77103","0.0-2.0-1.17"
"1626.8799998797476","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","56","78731","0.0-2.0-2.17"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","57","79734","0.0-2.0-0.18"
"null","sounds/unintel_45/U_BKBQ0401.WAV","null","audio-keyboard-response","58","81614","0.0-2.0-1.18"
"313.39000002481043","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","59","81929","0.0-2.0-2.18"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","60","82931","0.0-2.0-0.19"
"null","sounds/unintel_45/U_BKBQ0201.WAV","null","audio-keyboard-response","61","84512","0.0-2.0-1.19"
"1600.3250000067055","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","62","86113","0.0-2.0-2.19"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","63","87115","0.0-2.0-0.20"
"null","sounds/unintel_45/U_BKBQ0612.WAV","null","audio-keyboard-response","64","89023","0.0-2.0-1.20"
"369.1450001206249","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","65","89393","0.0-2.0-2.20"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","66","90416","0.0-2.0-0.21"
"null","sounds/intel_45/I_BKBQ0215.wav","null","audio-keyboard-response","67","92023","0.0-2.0-1.21"
"840.8150000032037","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","68","92865","0.0-2.0-2.21"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","69","93867","0.0-2.0-0.22"
"null","sounds/unintel_45/U_BKBQ0110.WAV","null","audio-keyboard-response","70","95424","0.0-2.0-1.22"
"630.3099999204278","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","71","96056","0.0-2.0-2.22"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","72","97057","0.0-2.0-0.23"
"null","sounds/intel_45/I_BKBQ0512.wav","null","audio-keyboard-response","73","98814","0.0-2.0-1.23"
"1034.8249999806285","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","74","99850","0.0-2.0-2.23"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","75","100852","0.0-2.0-0.24"
"null","sounds/unintel_45/U_BKBQ0209.WAV","null","audio-keyboard-response","76","102582","0.0-2.0-1.24"
"2801.2900000903755","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","77","105384","0.0-2.0-2.24"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","78","106386","0.0-2.0-0.25"
"null","sounds/intel_45/I_BKBQ0315.wav","null","audio-keyboard-response","79","108494","0.0-2.0-1.25"
"417.9299999959767","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","80","108913","0.0-2.0-2.25"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","81","109916","0.0-2.0-0.26"
"null","sounds/unintel_45/U_BKBQ0308.WAV","null","audio-keyboard-response","82","111474","0.0-2.0-1.26"
"1039.1649999655783","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","83","112514","0.0-2.0-2.26"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","84","113517","0.0-2.0-0.27"
"null","sounds/intel_45/I_BKBQ0401.wav","null","audio-keyboard-response","85","115834","0.0-2.0-1.27"
"292.75000002235174","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","86","116129","0.0-2.0-2.27"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","87","117132","0.0-2.0-0.28"
"null","sounds/intel_45/I_BKBQ0513.wav","null","audio-keyboard-response","88","118823","0.0-2.0-1.28"
"426.4100000727922","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","89","119251","0.0-2.0-2.28"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","90","120253","0.0-2.0-0.29"
"null","sounds/intel_45/I_BKBQ0608.wav","null","audio-keyboard-response","91","122224","0.0-2.0-1.29"
"86.58999996259809","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","92","122312","0.0-2.0-2.29"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","93","123313","0.0-2.0-0.30"
"null","sounds/intel_45/I_BKBQ0607.wav","null","audio-keyboard-response","94","125634","0.0-2.0-1.30"
"974.6449999511242","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","95","126610","0.0-2.0-2.30"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","96","127612","0.0-2.0-0.31"
"null","sounds/unintel_45/U_BKBQ0312.WAV","null","audio-keyboard-response","97","129284","0.0-2.0-1.31"
"451.9750000908971","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","98","129737","0.0-2.0-2.31"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","99","130739","0.0-2.0-0.32"
"null","sounds/unintel_45/U_BKBQ0409.WAV","null","audio-keyboard-response","100","132714","0.0-2.0-1.32"
"277.66999998129904","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","101","132993","0.0-2.0-2.32"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","102","133995","0.0-2.0-0.33"
"null","sounds/unintel_45/U_BKBQ0315.WAV","null","audio-keyboard-response","103","135754","0.0-2.0-1.33"
"373.78000002354383","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","104","136129","0.0-2.0-2.33"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","105","137131","0.0-2.0-0.34"
"null","sounds/unintel_45/U_BKBQ0413.WAV","null","audio-keyboard-response","106","138994","0.0-2.0-1.34"
"956.9049999117851","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","107","139952","0.0-2.0-2.34"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","108","140954","0.0-2.0-0.35"
"null","sounds/unintel_45/U_BKBQ0109.WAV","null","audio-keyboard-response","109","142754","0.0-2.0-1.35"
"420.96500005573034","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","110","143176","0.0-2.0-2.35"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","111","144178","0.0-2.0-0.36"
"null","sounds/unintel_45/U_BKBQ0311.WAV","null","audio-keyboard-response","112","145794","0.0-2.0-1.36"
"548.9600000437349","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","113","146344","0.0-2.0-2.36"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","114","147346","0.0-2.0-0.37"
"null","sounds/intel_45/I_BKBQ0511.wav","null","audio-keyboard-response","115","149314","0.0-2.0-1.37"
"648.2700000051409","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","116","149963","0.0-2.0-2.37"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","117","150966","0.0-2.0-0.38"
"null","sounds/intel_45/I_BKBQ0311.wav","null","audio-keyboard-response","118","152994","0.0-2.0-1.38"
"684.7149999812245","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","119","153680","0.0-2.0-2.38"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","120","154682","0.0-2.0-0.39"
"null","sounds/intel_45/I_BKBQ0114.wav","null","audio-keyboard-response","121","156714","0.0-2.0-1.39"
"317.0199999585748","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","122","157032","0.0-2.0-2.39"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","123","158033","0.0-2.0-0.40"
"null","sounds/unintel_45/U_BKBQ0306.WAV","null","audio-keyboard-response","124","159913","0.0-2.0-1.40"
"662.1799999848008","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","125","160576","0.0-2.0-2.40"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","126","161577","0.0-2.0-0.41"
"null","sounds/unintel_45/U_BKBQ0103.WAV","null","audio-keyboard-response","127","163444","0.0-2.0-1.41"
"843.8750000204891","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","128","164289","0.0-2.0-2.41"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","129","165290","0.0-2.0-0.42"
"null","sounds/unintel_45/U_BKBQ0309.WAV","null","audio-keyboard-response","130","166944","0.0-2.0-1.42"
"495.545000070706","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","131","167441","0.0-2.0-2.42"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","132","168443","0.0-2.0-0.43"
"null","sounds/unintel_45/U_BKBQ0114.WAV","null","audio-keyboard-response","133","170072","0.0-2.0-1.43"
"327.40999991074204","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","49","html-keyboard-response","134","170400","0.0-2.0-2.43"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","135","171401","0.0-2.0-0.44"
"null","sounds/intel_45/I_BKBQ0412.wav","null","audio-keyboard-response","136","173294","0.0-2.0-1.44"
"1451.8550001084805","<p style=""color:white;"">Could you hear speech in the audio?</p><p style=""color:white;"">Press ""1"" for YES</p><p style=""color:white;"">Press ""0"" for NO</p>","48","html-keyboard-response","137","174747","0.0-2.0-2.44"
"null","<p style=""color:white;"">You will now hear some short sentences.</p><p style=""color:white;"">You do not need to respond, just listen.</p>","null","html-keyboard-response","138","184751","0.0-3.0"
"null","sounds/unaltered_45/BKBQ2103.WAV","null","audio-keyboard-response","139","186274","0.0-4.0-0.0"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","140","186776","0.0-4.0-1.0"
"null","sounds/unaltered_45/BKBQ2106.WAV","null","audio-keyboard-response","141","188144","0.0-4.0-0.1"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","142","188646","0.0-4.0-1.1"
"null","sounds/unaltered_45/BKBQ0511.WAV","null","audio-keyboard-response","143","190103","0.0-4.0-0.2"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","144","190605","0.0-4.0-1.2"
"null","sounds/unaltered_45/BKBQ0115.WAV","null","audio-keyboard-response","145","192073","0.0-4.0-0.3"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","146","192574","0.0-4.0-1.3"
"null","sounds/unaltered_45/BKBQ0501.WAV","null","audio-keyboard-response","147","194104","0.0-4.0-0.4"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","148","194606","0.0-4.0-1.4"
"null","sounds/unaltered_45/BKBQ0110.WAV","null","audio-keyboard-response","149","195784","0.0-4.0-0.5"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","150","196286","0.0-4.0-1.5"
"null","sounds/unaltered_45/BKBQ0112.WAV","null","audio-keyboard-response","151","197914","0.0-4.0-0.6"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","152","198416","0.0-4.0-1.6"
"null","sounds/unaltered_45/BKBQ0214.WAV","null","audio-keyboard-response","153","199843","0.0-4.0-0.7"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","154","200344","0.0-4.0-1.7"
"null","sounds/unaltered_45/BKBQ1913.WAV","null","audio-keyboard-response","155","201582","0.0-4.0-0.8"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","156","202084","0.0-4.0-1.8"
"null","sounds/unaltered_45/BKBQ0316.WAV","null","audio-keyboard-response","157","203714","0.0-4.0-0.9"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","158","204217","0.0-4.0-1.9"
"null","sounds/unaltered_45/BKBQ2004.WAV","null","audio-keyboard-response","159","205454","0.0-4.0-0.10"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","160","205956","0.0-4.0-1.10"
"null","sounds/unaltered_45/BKBQ2016.WAV","null","audio-keyboard-response","161","207632","0.0-4.0-0.11"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","162","208134","0.0-4.0-1.11"
"null","sounds/unaltered_45/BKBQ1807.WAV","null","audio-keyboard-response","163","209674","0.0-4.0-0.12"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","164","210177","0.0-4.0-1.12"
"null","sounds/unaltered_45/BKBQ1706.WAV","null","audio-keyboard-response","165","211444","0.0-4.0-0.13"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","166","211946","0.0-4.0-1.13"
"null","sounds/unaltered_45/BKBQ1714.WAV","null","audio-keyboard-response","167","213294","0.0-4.0-0.14"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","168","213797","0.0-4.0-1.14"
"null","sounds/unaltered_45/BKBQ0206.WAV","null","audio-keyboard-response","169","215414","0.0-4.0-0.15"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","170","215916","0.0-4.0-1.15"
"null","sounds/unaltered_45/BKBQ2102.WAV","null","audio-keyboard-response","171","217573","0.0-4.0-0.16"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","172","218074","0.0-4.0-1.16"
"null","sounds/unaltered_45/BKBQ1910.WAV","null","audio-keyboard-response","173","219573","0.0-4.0-0.17"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","174","220074","0.0-4.0-1.17"
"null","sounds/unaltered_45/BKBQ0411.WAV","null","audio-keyboard-response","175","221473","0.0-4.0-0.18"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","176","221975","0.0-4.0-1.18"
"null","sounds/unaltered_45/BKBQ1912.WAV","null","audio-keyboard-response","177","223952","0.0-4.0-0.19"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","178","224454","0.0-4.0-1.19"
"null","sounds/unaltered_45/BKBQ2010.WAV","null","audio-keyboard-response","179","225673","0.0-4.0-0.20"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","180","226176","0.0-4.0-1.20"
"null","sounds/unaltered_45/BKBQ0304.WAV","null","audio-keyboard-response","181","227684","0.0-4.0-0.21"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","182","228186","0.0-4.0-1.21"
"null","sounds/unaltered_45/BKBQ0311.WAV","null","audio-keyboard-response","183","229713","0.0-4.0-0.22"
"null","<p id=""counter"" style=""text-align:center; color:white; font-size:30px"">+</p>","null","html-keyboard-response","184","230215","0.0-4.0-1.22"
"null","sounds/unaltered_45/BKBQ0612.WAV","null","audio-keyboard-response","185","232053","0.0-4.0-0.23"
